time,Fp1,Fp2,C3,C4
0.22265625,1.8026305284130788,5.618177179980925,-7.704645086228879,4.144788330809596
0.2265625,0.7323307283463545,4.721445672160777,-9.075864652796403,3.7151634411667054
0.23046875,-2.45188100587205,6.167711587919973,-9.220350765691451,0.8708835470602472
0.234375,-6.224039668296882,3.2405225870542935,-3.4951496333503376,-1.1802671963121039
0.23828125,-9.061001469372313,0.5936319224030335,-3.5852280534046717,-2.5327103790729337
0.2421875,-8.632982509198536,1.9873142312287637,-1.5393431726025502,-4.557801378839032
0.24609375,-8.810910617904506,-3.7258913962564932,-1.6415333505681557,-7.052218946625618
0.25,-8.73396072697493,-4.404968611680737,3.193685112863302,-7.104824438300273
0.25390625,-6.852481514364581,-7.470389860104328,4.111994215525774,-9.47898674599392
0.2578125,-5.598760888619161,-7.244986793348109,6.554556554976357,-8.467522543697681
0.26171875,-5.508689035566144,-9.384967272825493,6.4320351663647495,-7.226368756084594
0.265625,-4.882811456102333,-7.80324274312798,4.707935497561914,-6.525963060883942
0.26953125,-2.5370603926230597,-7.678049361547465,6.945739414569503,-4.2505899466599075
0.2734375,-3.034930926163343,-4.411600821729746,5.812752258613337,-5.118911802959811
0.27734375,-1.2085220508259806,-2.8917393996747394,3.916435072303439,-2.201265853369751
0.28125,-0.18259302890396656,-3.2278466891452173,3.1245687531617867,0.5705961105521772
0.28515625,-0.08802377223150992,0.42006670633881504,2.7131734193334336,1.003162671898318
0.2890625,0.6413148406997417,1.7133492764714482,2.3607959147609288,0.8939718020106403
0.29296875,1.5870511644941465,0.886239009228737,0.8562189513931893,2.4306260386057015
0.296875,2.4406260066695733,1.2027511440241079,2.861498498255943,1.9340970799075898
0.30078125,3.244318633887673,1.5101344217563486,2.8406252268989327,3.2710862791595066
0.3046875,4.5968408733322885,0.6381032478862299,0.7343474159833908,2.668961802313003
0.30859375,6.626621147270018,0.7541517750910715,1.094930446072181,5.165969049201861
0.3125,7.57262174965718,2.191205709081773,2.1242668073666033,5.345973068201919
0.31640625,4.8430344750081815,0.3044174263271954,-2.445237542425006,7.666288124943171
0.3203125,5.747445551483598,3.569112564677509,-0.22374460044042666,8.092561733938101
0.32421875,3.5086649704347503,2.4749579594430777,-3.071105568309036,8.140459129896113
0.328125,2.9427085268982713,2.3817184588930047,-4.367727942597938,8.006600888291915
0.33203125,1.4090866749083053,1.1821241569110947,-5.314409547906007,6.130998473135568
0.3359375,-1.073788667614209,3.792540423571207,-2.8271561025240772,4.532762379724029
0.33984375,-1.2990600974796769,-0.26955895359577775,-1.277719518971547,0.9656938158623104
0.34375,-2.518198710575672,-0.43752328421814357,2.505192653632691,-0.3402997456930943
0.34765625,-3.717921475083174,-3.176784734897801,2.4864676395380685,-3.6576658765059267
0.3515625,-2.436579276136466,-2.698007463660308,2.0757220181213176,-4.7918543045781945
0.35546875,-0.8353788630163641,-4.58902475576995,4.107840676778015,-4.904377409313167
0.359375,-0.4230268970514752,-5.326662583472644,2.513591022501946,-5.25220267693008
0.36328125,-0.40710770698207543,-4.072277977856252,4.138018299689917,-5.501015390161159
0.3671875,1.9796640224299804,-3.2210452710296624,2.7885118517494036,-3.0717179135022503
0.37109375,0.4517786392878169,-2.4988850306938266,2.391227723093631,-0.16544404537918522
0.375,0.18768213854855986,1.362249965391143,-0.534504576252193,-2.0009837481491184
0.37890625,1.5738900652721053,5.189634713658817,-0.8342246441832532,-1.0685148927220112
0.3828125,0.2854084584156613,3.6502241935546373,-1.7455638355915246,0.5731668521364699
0.38671875,2.8680072837949515,4.156675172019353,-4.667498487416188,1.2824803170818717
0.390625,0.17284910892437977,6.729000874555468,-3.4527524883258325,0.015881494717700506
0.39453125,1.2415679852758519,4.806149668833079,-0.8004985278348347,-1.9712756080889433
0.3984375,1.665238267138208,5.450355955143904,-3.996279669640986,-0.5309326167061765
0.40234375,2.988258469575337,5.1259736265698574,-3.0296058434812165,-0.3673217197435793
0.40625,4.747163134667726,4.525051018976032,-3.4235080116555157,-0.7635420718520217
0.41015625,3.0354138675217546,4.300167088767451,-4.565800301737992,3.3600774026884004
0.4140625,3.1414485172569475,5.269023838106576,-6.959003498413092,3.119977580131044
0.41796875,0.6412670060604916,3.6285544601009283,-5.289596249663418,2.2273714407154346
0.421875,0.2536689468846123,1.736064712695231,-5.422151309007963,1.9036395493200629
0.42578125,-3.8062358216695715,1.7156561988742276,-7.208858774085643,1.521344541742315
0.4296875,-4.180140069464427,-0.580780709417398,-5.712599045884478,0.05573343980312262
0.43359375,-6.58108776549401,0.537463187753516,-4.56337347604343,0.38385268217898705
0.4375,-5.909308990279982,-1.3137655373920067,-2.360211735766875,-0.7523745630506034
0.44140625,-6.627424518458649,-3.0692404280869923,-0.4826093880817316,-3.4384062565551945
0.4453125,-8.557330970532918,-4.477060246536435,4.1638260580734725,-6.358861450956162
0.44921875,-8.245474310789097,-8.375286138593067,2.978162619905639,-6.684984280205212
0.453125,-7.519726293100708,-10.812290657083475,7.9845356811965145,-6.464446465393012
0.45703125,-5.783167757021086,-10.47511940011934,9.319958364243963,-6.606719284019045
0.4609375,-3.726042491648519,-10.754658854724019,10.380179047357442,-5.655547823167886
0.46484375,-2.334867000471864,-10.747829386126131,8.895408339371153,-3.908401802930968
0.46875,-0.512590358893996,-7.295797219974594,7.432014464222881,-2.6166980148258374
0.47265625,0.17223680583385415,-4.600699177769725,6.798041495789529,-0.3922797204203294
0.4765625,0.006568108918692417,-2.791944741795202,7.428924783398535,0.8017146570922954
0.48046875,1.6909422486004688,-0.2959624180239183,6.166686508763833,3.027354935589783
0.484375,1.781009685530585,2.2931952221706,3.713958097970259,4.187905322500371
0.48828125,5.341283851921292,2.590623935621743,3.453379308142509,4.264163091938016
0.4921875,5.3008778486934665,2.905619912463319,2.20773070481044,4.417333523035416
0.49609375,4.763499989228577,2.566519244883139,-0.556447130005278,3.3103942827148636
0.5,6.2907333326944945,4.973947390284637,0.7672378356603061,4.014753510973419
0.50390625,7.680522512662584,5.652025616850636,0.7872247394527017,6.560440866867934
0.5078125,9.137598023151705,3.6780693434885903,-2.8844229346652828,7.885859020912445
0.51171875,8.312461150490652,4.694956791893499,-2.5042466741221516,8.286621561616967
0.515625,9.215414477494638,3.2492539466427983,-3.9560347235002435,8.467349413641799
0.51953125,7.279795787682225,6.417023120147708,-4.01250672884918,6.83108832576793
0.5234375,6.718238145183156,3.762619401485516,-7.398614320770066,7.406303425291175
0.52734375,2.2713416506534574,7.505325908586805,-6.16389185095325,6.906205370640374
0.53125,-0.2230714346677223,5.930481990369716,-8.62064997945165,3.4115394267622308
0.53515625,-1.0911691922719025,3.843747993958811,-5.545095708789282,2.1216949064832074
0.5390625,-4.079416088468659,2.716161754053477,-5.697375004135252,-1.7531032268051758
0.54296875,-3.237776863290215,1.5104528735769445,-2.416799189353976,-2.3508273166709914
0.546875,-6.3179347690815595,-0.2902424375612061,-0.5132991727886054,-6.011461728445477
0.55078125,-7.7700421958196575,-1.5497824690362374,1.8540949960786697,-8.458732177648647
0.5546875,-4.649649777839724,-3.4941407001999703,1.740081741216005,-7.384176934263773
0.55859375,-2.839596341619349,-3.7059877677378594,4.37891206402127,-5.759084027427155
0.5625,-2.7433754586954664,-6.186842848336079,3.01252432824894,-6.539320836950221
0.56640625,-2.488968356186725,-4.473595947117121,3.2125293154453414,-6.966862158435164
0.5703125,-1.9356462994909784,-2.4745349109180004,2.449938517034152,-5.431114756501955
0.57421875,-2.654117970886184,-1.6054502044092713,3.387402544195708,-4.172806448501195
0.578125,-2.037590521412403,-0.4304610746421714,0.8829474607944877,-3.4245216086571357
0.58203125,-2.3167424278173265,3.317297847441956,-0.7538135145692322,-3.1828743885112414
0.5859375,-0.9137641225078754,2.5567205069053105,0.5403689999640962,-1.0594486917143087
0.58984375,-1.3982108060229788,3.127942960432259,-0.5717428499900318,-0.690404393356965
0.59375,-0.7709782239416292,3.072510129073185,0.8373392517142703,-1.8775870797897642
0.59765625,-0.5162806299889551,3.1594017591341284,-1.3307284072172951,0.29470040080594684
0.6015625,1.4953775992343212,0.9938436683067552,-0.1681227456667962,-0.2670195502065819
0.60546875,2.7267669188106787,-0.2234893805158511,-0.11670105053108726,1.7165433528020255
0.609375,3.3668201483699285,0.4599383453958092,-3.088539502715564,3.2252101229268457
0.61328125,2.9967186197798714,2.097023634366205,-2.6776900262050733,2.6069456259402557
0.6171875,2.1275224670358224,-1.56184932488963,-1.8192429596491135,4.511776948612849
0.62109375,2.4959343189728833,-0.7821592581952493,-2.9662471236443246,4.959401001618716
0.625,-0.17890433921703963,-0.5673771152933605,-3.0343287791506977,4.101744159509394
0.62890625,-0.23035288483972893,-0.2922737209497678,-2.541693189551043,4.913651991110029
0.6328125,-5.264865401149855,-1.6542649974360746,-1.8975256288306424,3.8406646915317624
0.63671875,-5.052391792366022,-0.6093929842534846,-2.2081004349329345,2.4758940939813194
0.640625,-5.0110086457640275,-3.309582395743737,0.4001227291107923,0.4674864277264759
0.64453125,-5.480952169100695,-6.479687860746557,3.7540943464580816,-2.2408417364550526
0.6484375,-5.36777922782197,-6.564263647216956,4.925749165136939,-2.748773223111262
0.65234375,-3.2039662470131085,-7.396479837578655,7.3522413406086295,-5.64625357673587
0.65625,-2.7305610666377342,-7.992573577248381,7.161106865788254,-2.4592010742611214
0.66015625,0.4617907485396342,-6.61239819839452,8.622700390792698,-2.085312152492433
0.6640625,1.493195429485782,-8.117595745528979,9.124235079393747,-2.4839444176418954
0.66796875,4.544043584395791,-5.849497723543991,6.220247419918344,-1.3085918902688731
0.671875,3.332781450606636,-1.4475586253326451,4.833681643197584,1.9598433023791357
0.67578125,2.5721188020492742,-0.15279663124888593,1.6652182434397842,2.3723182231717175
0.6796875,3.8780595829679347,1.8508124004226478,1.5231323172262836,4.388350629548994
0.68359375,3.9681378994909355,3.824174939595216,0.2562972324189742,4.246236364878593
0.6875,3.272773101520661,5.820854787488271,0.139262498411298,5.072969661384895
0.69140625,5.356565463760868,4.565242270003756,-1.573918133930429,2.9203799031256295
0.6953125,7.804023510144441,5.909006181287199,-3.2600737253178593,3.5527460780271074
0.69921875,6.739951308304748,6.3498130385862535,-1.4731668501035966,2.6597693330068144
0.703125,6.916497950973134,7.550533552174227,-5.088754615840776,4.2176764957943575
0.70703125,8.024395739252972,7.161948048682003,-4.827727334968925,4.086810482513294
0.7109375,6.54994470605399,3.3576237477738564,-5.605194695854458,2.926505117257521
0.71484375,6.156704005997831,5.959159841551359,-6.477716522209545,3.0665144466847014
0.71875,3.472545615598231,4.317128984966534,-7.792041698186995,4.617330950646946
0.72265625,1.8590590814321428,5.252515516383039,-8.618962123353992,3.45539174214177
0.7265625,-1.045255430313186,5.115930131996797,-8.38343674919527,2.5507273483197594
0.73046875,-2.2080310944194874,4.1544710262600155,-8.512648962847836,2.374362073555078
0.734375,-5.329691977803113,5.532237339285009,-7.618658673589666,0.2604573964963679
0.73828125,-7.848179964931506,1.3966731665657046,-3.4900511865190817,-2.203642581310551
0.7421875,-8.884034710844157,-2.6285235848943005,-1.8991525296745073,-5.9681999318331584
0.74609375,-9.35360660083955,-2.4993577899472332,0.5144490062210377,-8.388747413624786
0.75,-9.517446152853235,-5.278061888625745,2.7297349048768327,-9.18355027561335
0.75390625,-7.662813781532224,-6.68708046940495,5.1764160225629405,-8.542809134567605
0.7578125,-6.26803460146755,-7.461907567007517,5.46044494375988,-8.505224404365599
0.76171875,-2.8675040936445764,-8.17936771158114,7.717329436239419,-8.055801315196888
0.765625,-4.954702936845816,-6.336394652780731,5.3149013712480855,-8.036848666600658
0.76953125,-3.923319525150645,-4.749206965030516,7.026274616499094,-6.447194302843546
0.7734375,-2.81146337218907,-4.684002480973057,5.618351926634833,-3.5209779350504813
0.77734375,-2.965725025072734,-2.3298178075418967,4.623349183703578,-2.439583277168837
0.78125,-0.5429949295857245,-2.0199130156663303,3.120837680079317,-0.34106668761875314
0.78515625,0.5607600302374229,0.27621334993388735,2.8936033487834525,1.7141551356398228
0.7890625,-0.46566779868284525,2.7066161154092674,5.187171002310642,2.7542375702851447
0.79296875,2.0954703254448046,2.0842978411123694,2.7711108745722965,0.48456945689856235
0.796875,3.2721795420247144,-0.697738679700658,1.5117776297028998,0.6556034671792326
0.80078125,3.675892599821098,1.0143259944126883,0.9098618704370245,2.803547624853372
0.8046875,6.823444512489778,0.26891006693570496,3.1754078859286334,3.124970998223799
0.80859375,5.68564986574088,2.2097460879951343,0.004651908140130279,7.7485001097200215
0.8125,8.063900524470142,1.2193555244422722,-1.893228890619739,6.076530435360695
0.81640625,5.786925859722392,0.16837504925047841,-3.6263657013423503,7.191363955652829
0.8203125,5.074932119483184,0.08201230003989735,-3.1067478520017344,6.497579108359687
0.82421875,3.5788095847261543,3.0218045834423926,-5.394123406353457,7.908903275453189
0.828125,1.1876061719476718,1.8706094832668048,-4.205471719864178,8.463027513439805
0.83203125,-0.546761413605261,3.209479447124023,-4.666827755531826,4.025206842213969
0.8359375,-1.6761646528411864,1.5042135388305975,-3.863559896594716,4.517721514689938
0.83984375,-4.246031033407109,0.6851224051934854,-1.6084019547360686,1.8476005700398916
0.84375,-2.5593598962370003,0.40245833796797914,-0.31468075793684364,0.9117305288403554
0.84765625,-2.6205960149273917,-3.9556441213118667,1.8483098005770693,-3.4735651970726007
0.8515625,-3.2224522164112077,-4.7181442551771084,2.595453462969895,-3.362899700582508
0.85546875,0.23301763340611514,-5.0263273212770345,5.757317984375284,-3.9115089667945266
0.859375,-1.4365688178054508,-5.383867837282915,4.068072139984977,-4.217660476657029
0.86328125,0.7555430811306192,-4.282031188890775,5.362207332074685,-6.735346935168488
0.8671875,2.956874310315392,-1.8775701958568032,2.319426331702646,-3.1967974414215883
0.87109375,-1.2053548174730158,0.07149747115480065,2.0154103451201233,-1.118698930296705
0.875,0.6931558584575283,2.540950800033209,1.8419888885218858,-1.5145117156252474
0.87890625,3.4641831268881917,1.7614690427471875,-1.7023379859240675,0.024367870542705283
0.8828125,0.8588225408262478,3.3839740776257194,-0.8635565107865395,0.7696983898083996
0.88671875,0.9752311411019297,5.148781795600544,-3.0184641770858986,0.5856026605795931
0.890625,1.204278289184618,6.724383636223228,-4.236252494489148,-0.226308494192207
0.89453125,2.129509519490691,7.192408458254507,-2.0140341143973415,-0.03682332295460322
0.8984375,1.839511903105664,6.740039560413694,-2.955611850056064,-1.2700901580868198
0.90234375,2.7719012748187777,4.96182161641952,-5.789287054045486,0.09421595726225285
0.90625,2.6296836809104898,2.6339536849486747,-4.777703694647316,0.24378046543121396
0.91015625,2.136647383992473,4.894931830989213,-5.18595657008446,1.2888720505442222
0.9140625,3.547756344466436,1.2825164811115508,-5.919434214371353,0.8363294329976532
0.91796875,2.732180150312256,3.467558124258681,-5.853407958979382,2.89830173788924
0.921875,-0.7908377978895489,2.376064967317667,-6.338604360832638,2.874334531965809
0.92578125,-2.385580957622317,1.932798901772188,-4.612613733481989,2.3169500627568542
0.9296875,-3.4465826418083636,1.716147353729355,-4.9491931512870675,0.6513603094282132
0.93359375,-5.001562859692097,-0.006373002209851611,-5.088123830347184,0.80048915285891
0.9375,-7.77774258706547,-1.9477927695357011,-3.6573226492222015,-2.3157103082614383
0.94140625,-8.977165356243527,-3.858545206041255,0.11621182236496097,-4.876809725994253
0.9453125,-7.867791909837825,-5.487401779771728,3.4168623253912083,-4.403702844101168
0.94921875,-8.555089623876372,-6.946073567041602,5.45879320498564,-5.753390299471692
0.953125,-6.281374676385064,-8.84994252686785,5.256574043774286,-5.7028280898994055
0.95703125,-6.490531956523107,-7.8604673506559575,8.095307867581031,-7.829290412692083
0.9609375,-3.4308835029607625,-8.950637212224,9.739259155054981,-5.533364793328983
0.96484375,-3.220692405263362,-7.285234547931562,8.933320793534612,-3.210108983380022
0.96875,2.713705062826137,-7.561130375004583,11.038578392126391,-1.2577682303003788
0.97265625,1.9175121179424282,-6.658870183963801,5.281963119582304,0.12211748993702076
0.9765625,2.0901112802652504,-4.4954949961725275,8.026281830459709,1.7640495981444797
0.98046875,0.8435362077903577,-0.8632640446749615,4.249193948384673,2.6949179984386324
0.984375,5.306265174503048,0.8351203924561208,2.8841244624795515,3.1062919517160608
0.98828125,3.628289462769586,0.2944535908866781,1.6759700832882571,4.057012728019828
0.9921875,5.006362026720484,1.2530209254691795,1.941996454496044,2.9988053672221078
0.99609375,6.305975202296137,2.986731578200823,1.1962105762772466,3.220239388319597
1.0,6.127237078870225,4.573576430309802,1.6106826274416497,6.65720100802276
1.00390625,6.10103131210237,6.94662340005261,0.22088694963114663,6.269565282155365
1.0078125,9.0562812473594,6.153210659425158,-2.617639323473895,4.399413565582274
1.01171875,9.578102136838911,3.4780720081176364,-2.269737518410164,4.927441584510328
1.015625,7.978012315194267,2.8437239061234156,-4.994173354729137,6.763094626446197
1.01953125,6.933138299452073,4.796736844814854,-6.064256144750314,8.32011215119556
1.0234375,3.0751292620872395,4.652834229887523,-8.687581419034487,6.930989362442906
1.02734375,2.8772738863891885,4.275023359325338,-7.689291203563611,7.434628119306944
1.03125,0.3810322879921766,6.322347660102184,-7.746342621113149,5.915092651645761
1.03515625,-1.918598083781711,4.950176302363314,-5.071014551584893,3.1993110832153264
1.0390625,-4.411228974516995,1.7004618802217868,-5.821032163495679,-1.52996970516663
1.04296875,-3.7545147575055804,0.46206564732167066,-2.005960904972569,-2.843146393213207
1.046875,-4.901668500288515,0.4638196404975783,-0.8944011663731555,-4.329746384664184
1.05078125,-4.9437672270670046,-1.011203629139221,0.5223501216542358,-6.379045183516754
1.0546875,-5.559356508807276,-3.117906628895833,2.6175841830234603,-7.721896578384363
1.05859375,-6.081241567048295,-3.762532554878241,2.5732035115391394,-8.976246835687322
1.0625,-3.0497559248283133,-2.467613662762332,2.8219586220592197,-7.42201407706237
1.06640625,-1.6626355738904373,-4.85907731822056,2.017395614118742,-4.605427262702318
1.0703125,-2.0105193449573626,-3.8828642772612887,2.141296498474924,-3.6829899223564224
1.07421875,-2.968601908568063,-0.2692967862121677,2.6877643885083637,-4.002545306790003
1.078125,-3.2475904353517793,0.07468274125842572,1.8461474434932663,-4.213541052002542
1.08203125,-1.905988220742207,0.190875814736573,0.04892064638133173,-3.819746904357598
1.0859375,-2.2064759877399474,3.792171553845564,-0.7036144766908491,-1.3761111726813717
1.08984375,-1.3710744017090226,1.9084746008641298,0.3835077340490145,-0.8930847864752496
1.09375,1.946662173929698,2.6908370380344016,-1.470633873239139,-1.3833455611260432
1.09765625,1.570008044208464,2.3424485298335918,0.005374272424396198,-3.995694424122596
1.1015625,2.011290347907678,1.8698117463776875,0.17526325423171896,0.6878827927308667
1.10546875,2.014132279935379,1.7212287347049777,-0.859036208561789,0.9655126063731354
1.109375,3.4975114896857296,1.0225220588454895,0.6424999023515414,2.4282990751660454
1.11328125,3.51426086622702,-0.6939169982232469,-1.9445040266480524,4.834146318698783
1.1171875,2.340853202430797,-1.406437975734707,-2.0139991450802714,5.113155348932286
1.12109375,2.3480573501575615,1.5201967941095689,-3.239621853205538,4.9526431404141515
1.125,1.5213651525934657,-0.19587845726543995,-4.436276413070258,4.780078651600468
1.12890625,-2.4797600669657918,-0.9250787724575161,-3.033113015516129,5.478469063200668
1.1328125,-3.8395151280990016,-1.509511764432862,-1.343827510757181,3.0168222478293556
1.13671875,-3.4541723179320583,-1.1952043189200987,1.586378461393743,0.8197360314779611
1.140625,-3.706759788310576,-2.4380071154562057,2.9347450086966322,-0.927356704239271
1.14453125,-4.166284459287884,-5.450007050715608,3.456025409778738,-2.3252176881780504
1.1484375,-5.632322984075728,-6.080534666363803,4.373653987388867,-3.2850391572213393
1.15234375,-2.0798279762355736,-8.312298996207296,8.340329775750739,-3.245350073661111
1.15625,-2.911667725093756,-8.211164012054335,7.377514747927152,-4.6178951642269634
1.16015625,-0.9869392054180358,-7.787946066167199,7.89385854523097,-2.5964654889294834
1.1640625,1.5296511898128702,-6.95921004720361,9.17443866827937,-0.5255291220753562
1.16796875,2.4323004993597843,-2.9035331803602493,7.142770387507608,-1.8013012866139333
1.171875,2.040209851421939,-4.4051463625929586,5.647103124430121,0.8407710349872228
1.17578125,4.867039050908068,-0.599373137613826,4.002733000637171,2.97659598356387
1.1796875,5.369611725337106,2.415281607873644,1.3286115983838183,2.018555630055171
1.18359375,4.7194091553419515,5.908614070167268,-1.8477843196083252,2.008472941698367
1.1875,4.419025039510905,4.21284880161082,-1.7714734599772222,1.915403675221092
1.19140625,3.300624530281865,4.69241698501448,-3.2677332505742465,2.7882023996271834
1.1953125,4.2458910517610695,8.40534993728055,-2.5879455339767734,3.533715838321097
1.19921875,7.220593274437089,6.533551925768951,-1.4213674714004096,2.5940299654392707
1.203125,8.044640745428458,7.175871147487071,-2.1048968449802636,4.317175326774807
1.20703125,6.1247606939391055,5.710164583072241,-5.58319682346049,5.331609672361881
1.2109375,5.9830518181971915,5.000359788728753,-5.189935073144702,3.5031830651539813
1.21484375,5.566882227721109,6.673713190269731,-7.521893126693557,4.288372659802729
1.21875,5.304800718459787,7.463100659542004,-7.113367754377611,4.029583876292601
1.22265625,2.458586510139959,6.341086916492696,-7.791141006381576,2.164185561526437
1.2265625,-0.36775629825990375,5.546828345395817,-8.310956304601879,2.077545806225896
1.23046875,-2.870487584140622,2.848531634489569,-8.787695857110627,-0.23159322662476778
1.234375,-3.938347452687073,2.7568172785387883,-6.987331600351868,-1.258691710815345
1.23828125,-7.038002954968063,1.4371891574576232,-6.0607701091144515,-2.8838328703011884
1.2421875,-7.990631450249497,0.745897317852243,-4.35991515145465,-4.277906559524249
1.24609375,-9.46137134233485,-2.5010572420907593,0.16542188855564244,-9.145545585907698
1.25,-8.242597131927408,-4.267936402041553,2.0230272910078364,-9.20503508541709
1.25390625,-7.433378116999009,-6.584174577350738,3.9040376990774748,-9.28844707542718
1.2578125,-7.400418103668685,-9.170471415264517,6.474030188774797,-10.472387221552797
1.26171875,-5.877964379378226,-6.456783306881029,6.444898484895072,-6.645208148779816
1.265625,-3.6802140350934733,-7.675112669824638,7.248170787182095,-6.60192931163114
1.26953125,-1.8562300348063967,-7.094101740761835,6.987374724148216,-6.027799673685358
1.2734375,-3.206522403773903,-6.682265434330031,4.867352643965175,-4.270045358375396
1.27734375,-2.0576684127340514,-3.093362963084371,3.296177693835463,-0.14289110100288016
1.28125,-1.9814330606938824,-1.1186555929187423,3.3086473373564456,-0.1478152231929255
1.28515625,-0.7910477377034901,0.08361827226500279,4.047476706044312,-1.0543265415619802
1.2890625,-0.5618216307446088,0.18919383136445495,1.9973858466531988,-0.45070684315350773
1.29296875,-0.19549418879812652,-0.988410097284182,3.3707913744142552,0.3028392922560754
1.296875,3.071585932639632,0.855119843248597,3.101027685209548,1.7558456405969376
1.30078125,3.0460423752438293,2.7017888431032873,1.377812231044329,4.278440837157401
1.3046875,4.9858661034239224,1.7490795980408196,0.559188510830897,4.896092863270984
1.30859375,5.9934763451286,1.1311712338055293,0.20754839594990115,7.44191276873052
1.3125,7.287538208912571,0.588361542499704,-1.8644698846279057,6.300315500894802
