Date,Open,High,Low,Close,Volume
2023-02-20,97.55671374481291,99.63511367839294,95.22786828451056,97.3737623480937,4278148
2023-02-21,95.01295167993608,96.68519052892678,93.553148073869,95.42534465575945,3201594
2023-02-22,93.03060199507017,94.70235713520533,91.3392954540896,93.21613606732858,8966033
2023-02-23,93.26954913860897,94.8992042832832,91.46607782670068,93.07579131979543,3642418
2023-02-24,94.7704319973563,95.75535707922748,94.42205513448216,95.18223737486723,5536129
2023-02-27,96.00434535050785,97.22617896736325,93.73213923401781,95.92552290690875,2276770
2023-02-28,95.2241310257389,96.43633785268476,93.70909662306119,95.3711140712955,3472475
2023-03-01,95.41835441543644,95.81457204399446,93.8840419078505,95.30311815666876,7087087
2023-03-02,92.87021317522118,94.26923812882734,92.86926361666973,93.29400864145062,2902701
2023-03-03,95.85579871861924,95.85579871861924,94.32800793007894,95.50097743720474,3598822
2023-03-06,94.81857829673027,94.81857829673027,93.18376440860017,94.37173852479442,5338347
2023-03-07,92.70690390399737,92.74566334278715,90.25483182071774,92.2742503778448,2255506
2023-03-08,92.08153266910713,94.07060440648684,90.51366783728362,91.85222191460076,1109277
2023-03-09,90.9447932724091,92.61875994711694,90.30124508316328,91.28245965100537,3714619
2023-03-10,92.22488708581727,94.21469030419338,89.73671849448739,91.98731769927772,5359249
2023-03-13,93.15878774095223,94.7221191589761,93.15878774095223,93.60379241679242,1663238
2023-03-14,95.09208098532542,96.42503632084009,94.42898749974468,95.54868565087455,4570393
2023-03-15,95.77597029239838,97.25402163304987,95.66057989611505,95.94520783423371,4585836
2023-03-16,95.58420378359143,96.752598820251,93.77705309341495,95.59506033257594,1048899
2023-03-17,95.34386612079506,95.50800614853945,92.88874207839027,95.08674451028729,2046938
2023-03-20,91.48606408277021,92.84726504451206,90.54787308885032,91.31868116222182,2682032
2023-03-21,91.99707549918256,92.68833379296937,90.045600327963,92.04687036491488,2988218
2023-03-22,92.48082339381811,94.19692185023658,91.88229335863585,92.69065030896772,2254486
2023-03-23,92.93803634192966,94.04623901236799,90.35613838913086,92.47830403524014,2194574
2023-03-24,91.12130103389772,91.68984003721401,89.42492498645953,91.1886152822081,7540065
2023-03-27,93.08195688755873,93.44488963975259,91.21692338284439,93.12722880463998,3097854
2023-03-28,92.79379387393948,94.9651677468466,92.79379387393948,93.10698358753493,2309353
2023-03-29,91.05603328844455,91.9300815583478,88.59632787319929,90.78838047365282,3202413
2023-03-30,91.19188876230207,91.31939662637426,89.31239324729702,91.01560770748567,4276072
2023-03-31,90.1906529888446,92.69359877358723,89.62837022137253,90.44319788049253,3354499
2023-04-03,90.72894039674878,91.4127296520078,89.1892012460152,91.10943064836786,2949470
2023-04-04,90.93749905992362,92.40629095363063,90.0043476669553,90.77365324934085,2361934
2023-04-05,91.39550828677294,93.50161703290149,89.24021816762475,91.25450983553975,2347671
2023-04-06,91.05572927410608,91.94723285614081,90.84382246864494,91.26265865802128,2424402
2023-04-07,90.6262896277784,90.69513613265673,88.57890072968227,90.21952267400506,3872486
2023-04-10,90.96532476361368,91.7212714213513,89.96607293755117,91.28385256321135,1988537
2023-04-11,93.16311595105073,94.06293338194287,92.83275579113024,93.2261976431664,3979372
2023-04-12,96.59197558403481,96.59197558403481,95.4380183263571,96.16537068996594,6625904
2023-04-13,95.04060068824091,96.8214219256065,94.89958352643568,95.11695361896899,3847190
2023-04-14,96.58671581000648,96.78419889759002,95.22027215401025,96.4531032346992,2717457
2023-04-17,98.84018236916795,100.29865582537143,98.05804532985024,98.94150401201611,1708175
2023-04-18,101.48502479412022,104.24982060349623,100.11143168300006,101.71468108098061,7196126
2023-04-19,99.69574944917736,101.27144543749071,98.33885292476779,99.21556827542797,1821172
2023-04-20,98.16332043850184,99.83918287228346,97.37813836989451,98.25240195505373,4996663
2023-04-21,101.27099282097167,101.78573402868537,98.94742980127504,100.87345135246792,4498519
2023-04-24,100.73851074928592,102.66278164452572,100.69741619742192,101.01128707756902,2904046
2023-04-25,101.09660779035156,102.8192730595212,99.07923695717854,101.38748371182812,2866237
2023-04-26,97.62675367483334,99.24406293200393,95.96777397846675,98.08664853907392,1305562
2023-04-27,92.6116839625148,92.93437879476855,90.86617687453574,92.47143547195498,3855581
2023-04-28,92.63857235969675,94.8376122019063,91.30937340171381,92.76052801746245,4456896
2023-05-01,95.07319164323708,95.89746433249931,92.59448654192293,94.72804220654595,1896384
2023-05-02,95.10324618273076,95.7448151514643,94.53297862470349,95.12873125859807,3023994
2023-05-03,97.21372611345502,97.7726672698998,96.39143192228862,96.7606988804922,3331492
2023-05-04,97.38022827696095,98.81327642122096,96.95392139926273,97.68743031968164,4378804
2023-05-05,99.81120299380349,101.53628285354029,97.42835737138071,99.44462705917631,3275239
2023-05-08,103.5637884795916,105.22730598420404,102.98921254610966,103.27812443777438,1449661
2023-05-09,102.98642221592249,104.73089922381928,101.12598958695773,102.70816336513364,2508087
2023-05-10,98.59344716010597,98.59344716010597,95.80862502407605,98.25468149746305,3657582
2023-05-11,94.10844572714494,94.94958436100853,91.82838544285488,93.86343963098378,4979122
2023-05-12,93.8283017126757,94.93489638315303,92.39871279769163,93.71002062324418,2400485
2023-05-15,91.31812758374286,91.87988548704504,91.31812758374286,91.6561141997718,9760214
2023-05-16,94.48106375138485,95.6819045855839,92.9198493513363,94.92481239851494,1267761
2023-05-17,91.10021326525457,92.48622639416537,89.28720694369309,90.7184267188361,2466103
2023-05-18,92.91073547198967,93.28074082816181,92.3715565761754,92.80248108591991,3136076
2023-05-19,95.79990880249937,96.88371350149677,95.11943943150233,95.51666626791773,2956821
2023-05-22,95.32893931992619,96.0091816602474,93.16107894088164,95.346557121596,1765472
2023-05-23,97.7568041096542,98.35597039065308,96.42566942473572,98.13234857161666,4089490
2023-05-24,101.46755734904222,102.6180242211101,99.7029719036604,101.8493030072561,3935494
2023-05-25,111.33092339896301,113.84116885764927,108.65591064929498,111.12471450331256,3348358
2023-05-26,110.84414342696384,113.18816817031039,109.24090442910114,110.92144913830533,3859012
2023-05-29,110.47261361336409,113.47153765489132,109.26412344814135,110.80444552944157,2644815
2023-05-30,111.17107879889913,112.65030071314209,109.85739582370834,111.18042401747259,1456167
2023-05-31,112.08346584506577,113.08333093659337,111.5282662733398,112.57405350943213,2284551
2023-06-01,107.7571162003143,109.24115421664335,106.37729443689304,107.66885852755404,3536072
2023-06-02,106.56334473619583,108.13994109853545,104.69532544938794,106.8100830728224,3546146
2023-06-05,105.92211072840868,107.87000786608395,103.93458867251678,105.6078649153644,3337356
2023-06-06,99.9477423167196,100.5638171018663,97.8817370214354,100.13764137820937,4300982
2023-06-07,99.12744431224968,100.48385193075036,97.96218080540169,99.17185332031933,2444685
2023-06-08,99.98747733741452,101.02591080140797,98.87425274812067,100.47819218994186,3312919
2023-06-09,97.59095894111006,98.9379180127639,96.39087127490635,98.01000376246917,4351566
2023-06-12,94.51307364197089,96.40861258634246,93.13794508516344,94.61479063849961,3133167
2023-06-13,90.82708368879966,92.02161124859776,89.19550511938482,90.84530831625273,1755629
2023-06-14,92.21314742579553,93.1016752773633,91.43369543687177,92.12100748917183,2021308
2023-06-15,95.45330920686888,96.7117461056461,94.33407896001577,95.65258934490784,4952614
2023-06-16,97.83966972268496,98.87645664377912,97.2198908398652,97.64927133165368,6558261
2023-06-19,93.27878025212279,94.80809649360255,91.9362046319889,92.94406784694719,5883377
2023-06-20,92.05694492804598,93.86719015287412,90.586780805276,91.8000416038132,3671379
2023-06-21,91.22060580650586,93.83942888668349,90.08448187293726,91.64251067362535,1791266
2023-06-22,89.4981893225904,91.31479359167008,87.37959730860318,89.51563865324557,3258652
2023-06-23,93.19280961641269,94.42830703989517,92.08275889717562,93.5624466072917,7139316
2023-06-26,93.65437138704532,95.57048589810529,92.10290780740078,93.89658230102556,4453692
2023-06-27,94.57183919055015,95.24929362886968,92.8297221943922,94.11382242172972,2946890
2023-06-28,94.29466478643496,95.37655340701089,93.06355137817096,94.6329819146651,4476323
2023-06-29,91.98179199564319,93.94573223043336,91.64878454144494,91.98281470339381,1732892
2023-06-30,94.61793298850823,94.77880615944514,93.7642990987773,94.50626841308808,2308628
2023-07-03,94.39431212122794,96.345821873322,93.23115496863345,94.20358286492898,1901026
2023-07-04,93.19627491876871,94.31559301427596,91.94224375692083,93.1407177068663,4134123
2023-07-05,93.28977823593043,95.31082006055316,93.28977823593043,93.74936495329084,4671784
2023-07-06,91.76934063796631,93.50684479221825,91.44895313414837,91.92887280117151,3027013
2023-07-07,89.21815418686974,91.21723173438573,88.45602304648762,89.20235498386424,2112822
2023-07-10,92.41290034434162,94.33977126050378,90.53621508025829,92.79534103196717,3236896
2023-07-11,91.26300091865393,92.87293075736834,90.52017406778276,91.39952719728882,2563053
2023-07-12,88.87755060534305,89.60985071639585,88.12578346536914,89.29437396704543,2195487
2023-07-13,88.24936848312186,89.85677414080503,88.04588756459012,88.62284420503468,3872833
2023-07-14,88.7933560320668,89.36974436844706,87.458554849932,88.88497575302202,2237800
2023-07-17,89.34389262679407,91.37354071145045,88.9149970032348,89.67324834078764,1493787
2023-07-18,91.98002447016675,93.18467305112023,91.29650079426894,91.91794231222451,1669346
2023-07-19,91.15129816741036,92.5842698433212,89.71603100995748,90.97892497528451,1466471
2023-07-20,90.33986563504546,90.33986563504546,89.87758579280542,90.0691298108308,3699676
2023-07-21,89.46221360652679,90.08573055015195,89.46221360652679,89.73127260827873,3524336
2023-07-24,88.71396786860942,90.65443907496514,88.38343760158709,89.00994142737645,3437517
2023-07-25,90.13429498727353,90.82314472843588,90.13429498727353,90.49212997114584,4385726
2023-07-26,90.19278246124952,90.39765565754018,89.6659730886085,90.06989987209032,5932637
2023-07-27,91.22534660022136,91.2448047165541,90.14577511868997,91.03737651568598,2431130
2023-07-28,91.34575077146049,93.97821302551742,89.89795956446483,91.77564058764806,4005739
2023-07-31,93.94706850464944,95.31279178414304,92.12125742038677,93.53903975820539,1483911
2023-08-01,92.63069963404794,93.98966600509289,91.76432705825663,93.04757951012051,6513287
2023-08-02,93.13624562765091,93.9189518805577,92.28317128462795,93.09779964815029,1754306
2023-08-03,89.32355642593504,90.03242621288629,87.04869108087912,89.13720572063146,2292055
2023-08-04,93.1770226304828,94.67230955947083,91.7992899356564,92.83264219119579,2424522
2023-08-07,95.06560909146336,96.49524939003547,94.48277348291052,94.86252083087305,1524023
2023-08-08,95.29547560185144,95.60351479406324,93.47037439771661,95.00880734869077,3322698
2023-08-09,93.76527951371513,94.47998194318953,93.48233061447003,93.91606156973671,3638026
2023-08-10,94.56664375388603,94.671740393143,93.33280369986608,94.26985856443187,2973627
2023-08-11,92.51387212409318,94.50069898503598,91.63392081512947,92.90396206793687,1513410
2023-08-14,92.46669845015462,93.90649075902394,90.06692700078023,92.10306022763446,8812600
2023-08-15,92.80706281573411,93.51392959225872,91.52438406583097,92.76291474041969,4302106
2023-08-16,94.17290447644173,94.17290447644173,92.17102586098179,93.8750410645924,12202007
2023-08-17,94.89414764865097,95.30872581738076,92.58161617888341,94.93941639105454,2185697
2023-08-18,93.51431711437066,95.6457215411355,92.91107824454588,93.38024391239234,5277384
2023-08-21,89.65667457127063,90.42135199159868,88.88736774731336,89.63300907179855,4826523
2023-08-22,86.15004490391523,87.64354971681438,84.99906271875334,85.95099141395569,2826959
2023-08-23,89.90900261992141,91.764481908933,89.23019553114304,90.28673525041255,6619467
2023-08-24,88.51411005107636,89.86378461532037,87.88670711941862,88.90497893820681,2669215
2023-08-25,88.63289439982329,89.45569587043302,86.82498982902085,88.85761242798947,2729296
2023-08-28,90.29790486090376,91.04055468478676,88.9371603536162,90.6063790987021,576243
2023-08-29,90.39185482165097,91.51103528764565,88.61776219835197,90.05703755546,4010851
2023-08-30,90.97248817640889,93.03648492543881,90.39704411967477,91.22864545236185,1684947
2023-08-31,92.22013812230536,93.32623288327301,89.86077021262298,91.78337293986564,2482159
2023-09-01,91.48083654781556,92.93115995733018,89.43424199248537,91.63028940584881,1956935
2023-09-04,90.18824211888887,90.74409849803051,88.58602887034488,90.47584863231963,2722018
2023-09-05,90.73666659069477,92.67085503639599,90.29035715489944,90.4745631319578,4081357
2023-09-06,88.67803756813188,90.34106870591741,87.06450239188725,88.5375216370581,3287279
2023-09-07,89.09012782077819,89.8699432966241,88.80876980077497,89.0917352882996,4661373
2023-09-08,91.58397025449298,93.77945874695816,90.80789592216887,91.53329417254888,6155242
2023-09-11,92.58734815721945,93.8485175009385,92.07358813283254,92.38483894739281,2718530
2023-09-12,92.27688027046794,93.95267341672303,91.0581142051319,92.52813603681042,2573342
2023-09-13,93.1213753374941,94.44109179529087,91.01287230175059,92.66146505928977,5276976
2023-09-14,92.41417477632122,93.87871123095583,91.55132056321847,91.97747202841484,5490465
2023-09-15,90.25944150319323,91.66499238375918,89.14807325335414,90.12396203869551,4734068
2023-09-18,86.67352422068187,87.36472289912896,85.84861240848007,86.93472616821836,2030739
2023-09-19,87.26364801871058,87.95857362475971,86.19306348046736,87.10665722135988,4038272
2023-09-20,86.33846033073485,88.73371568785042,86.29462360213012,86.70940454293421,3452935
2023-09-21,86.91316562027005,87.94878461050129,86.30694094726759,87.3230140014845,5533131
2023-09-22,88.86214214681992,90.01864286271588,87.36082841789698,89.07799336731978,2454819
2023-09-25,87.15038150564298,88.22373799270217,86.86621682983547,87.18296792127887,1420749
2023-09-26,85.5146184845564,86.23231546413449,84.87332317766861,85.20084718998068,4616366
2023-09-27,87.00997881705382,88.21024516335834,85.93077194463649,86.81276706168141,909650
2023-09-28,86.2913369869032,88.12176571203513,84.04572612802438,86.08240936576642,2267624
2023-09-29,84.1104200819901,84.8074577284137,82.71044373357779,84.17313467792916,1959896
2023-10-02,85.28477996595599,85.8259082351048,83.9122447999697,85.41637671310515,1953303
2023-10-03,86.0091799259937,86.68362488331105,85.23112251901622,86.12024165495258,2247848
2023-10-04,85.8568695550838,87.35401949485713,84.1027225428558,85.44022069162597,6008506
2023-10-05,83.25284011771555,85.04707793197474,83.25284011771555,83.63748120631752,4927181
2023-10-06,79.11784434836572,79.50454089466228,77.51758410718227,78.82851885623651,2882402
2023-10-09,80.9346964542551,82.55050251208235,79.01058331891753,80.87107080887934,5762095
2023-10-10,77.38839178290151,79.1249199581182,76.19004420061368,77.43592550116706,1921951
2023-10-11,78.67203446612551,80.18049694381165,76.76086082324993,78.49521797457821,1795615
2023-10-12,78.30258576433464,80.12482186816287,76.85237969642567,78.3130257196654,5034366
2023-10-13,78.95743093306481,79.27738060058884,78.28823301120964,78.66368246281787,4368025
2023-10-16,78.43565964146669,79.6355407345888,76.34482919810122,78.1226208435322,2597002
2023-10-17,77.4258347295821,78.4622319720384,77.21310194808672,77.48649043609376,1852912
2023-10-18,76.28849678823768,78.0927555943245,75.3672001917583,76.45913231804683,6782565
2023-10-19,78.29661913419048,79.69149922419255,77.81220237767141,78.22437866345466,1383253
2023-10-20,77.01527084080047,78.22210323942618,76.5249429647685,76.69899231005643,2423654
2023-10-23,76.22296084156004,77.75070470563479,75.54922727999136,76.4441426505385,3664814
2023-10-24,75.16529128714517,75.529485000649,74.41339022405363,75.07297661262521,8049193
2023-10-25,76.97865814377845,77.99498023239639,75.86442510784275,76.87751791201173,3959190
2023-10-26,74.7738289364252,76.4386213270578,73.46036834499122,74.59992679235994,4156368
2023-10-27,73.05024370863016,75.04780236583002,73.05024370863016,73.32037968076148,2459105
2023-10-30,72.78205827561139,72.84268198665077,72.27460156689715,72.62531471577581,4343713
2023-10-31,71.18615498201497,71.30670792650801,69.84344537002956,70.89616660469646,3445758
2023-11-01,70.48796726015229,71.07015465440385,70.01491001816014,70.7144776766247,1477360
2023-11-02,71.22947431680497,72.75223320687168,70.07634660078493,71.41691277150707,4859603
2023-11-03,70.44220313659743,71.57065877616846,68.91961126525561,70.11170002234292,5310500
2023-11-06,70.10075088775402,70.8111041952867,68.81670802658019,70.32510417811326,4885013
2023-11-07,70.94902110547118,71.66242253261449,69.43104097585142,70.69847624442151,3323948
2023-11-08,70.69254533160922,72.20642935551739,69.85751752864039,70.69800473302308,2026684
2023-11-09,71.75359994572841,73.2917322941949,70.67812619665348,71.93543036017327,1030348
2023-11-10,71.81042282623196,72.58053193037463,70.9489284116212,71.54516918212398,3536071
2023-11-13,71.88765500134993,73.04747379623099,71.27640047701564,71.92699528800695,5615106
2023-11-14,74.01470479805731,75.01702025390759,72.51281132342656,74.00373940206889,5377672
2023-11-15,76.56831786846257,77.35434765425768,75.73561510327688,76.67625244550062,4916150
2023-11-16,77.80078472053194,78.8941140910555,76.1457688196925,77.7285353850836,3149941
2023-11-17,76.62305013926735,78.25364441172488,75.27370232976538,76.8817388367947,5630631
2023-11-20,76.06544663695114,77.83023206903945,74.49414378901228,76.14838628916178,5189152
2023-11-21,76.90348288770888,77.81746457464584,74.77733572373516,76.54417509777005,2646327
2023-11-22,76.0789147103099,77.75094800022138,75.35487069978817,76.26337030617589,4584992
2023-11-23,72.41308962632675,72.71055119079112,71.62492789974308,72.29976937933054,2500547
2023-11-24,71.75218419410413,72.78463173966763,70.77159287259012,71.87783378918769,4282348
2023-11-27,71.4798673280692,71.4798673280692,70.5337954399454,71.28492222312238,1707330
2023-11-28,73.74113469191182,74.58229859546293,72.8430859439342,74.01434111983089,1774260
2023-11-29,76.30043655992293,77.36443798017062,74.55930068606119,75.94363736916445,5548862
2023-11-30,76.82075643747716,78.7632013731397,75.48566993098073,76.85627207327765,5224031
2023-12-01,76.73091173495983,77.2633403855061,76.11734625040847,76.93397861504337,4487497
2023-12-04,76.89735844323954,78.09432660660721,76.77589993582738,77.22673297129286,3416012
2023-12-05,77.27711568237689,79.11496590097465,76.61034956800626,77.53316282353722,988914
2023-12-06,77.03613516954191,77.53639211835085,76.61426049431489,77.02090509539097,3148894
2023-12-07,76.60711153177805,77.86528314931644,75.00783915845639,76.73218255199275,4102436
2023-12-08,77.61751956837813,78.82220253504062,76.59292168709614,77.36308524965841,2502081
2023-12-11,77.09933137634572,78.40003176861381,76.72425765359353,77.15265348573033,2289291
2023-12-12,78.61301613786519,79.30950303617522,78.60730697002506,78.81105707591979,6730837
2023-12-13,76.21505377300697,76.90036899588137,74.8428570888815,76.12587612561742,3171944
2023-12-14,78.3683452102224,79.77289243205105,76.90458879580467,78.20663171374487,4103691
2023-12-15,78.81257900898153,80.24201693713492,78.29824465836715,79.07586851209014,4814129
2023-12-18,76.39048948970452,76.80775301308302,76.36553643451181,76.64524355089672,1981335
2023-12-19,79.07206934517092,80.98944233677817,78.53281547902078,79.44013820395331,3600573
2023-12-20,78.187347495346,78.22230381500987,77.28859578254692,78.00294695692924,6323745
2023-12-21,79.31492540249927,80.7017619583373,77.79363327851384,79.18521643277525,8118139
2023-12-22,78.90152528811565,79.4469319054392,77.66409608286921,78.92154699343259,3334949
2023-12-25,77.5867403828808,79.17908023023264,76.51760023833188,77.32062563847508,2902341
2023-12-26,78.45216564026052,79.03140677122478,77.66469822369302,78.21309156365095,3739685
2023-12-27,78.0185597652821,78.6940829290247,76.02467397775068,77.95202431039756,3692515
2023-12-28,78.16465796192264,78.3002987860251,76.90889699320937,77.87785618371858,6539550
2023-12-29,78.57981994538483,79.52323362428316,77.40641537333502,78.8116513453323,1986339
2024-01-01,78.18336750790228,80.2274900916396,78.077258495494,78.48796389692042,2842127
2024-01-02,77.58849630928604,79.7051887193616,76.74346943692477,77.76755641003389,1869963
2024-01-03,77.12084252959886,78.27507465872796,77.12084252959886,77.4639405038817,1970804
2024-01-04,76.07851576265378,76.99165637033076,75.01852748162804,76.05480983740537,3946292
2024-01-05,76.44988703013072,77.53392085032581,74.27760948197928,76.11755345889354,4900897
2024-01-08,75.98834976563587,78.04869558612526,75.51273698259351,76.34001497567596,2362672
2024-01-09,75.18238043178742,76.64787907796038,75.18238043178742,75.46756487759792,4809229
2024-01-10,75.40675258336806,76.27307003057557,75.2382153358959,75.4428149820198,5698931
2024-01-11,75.84957873230607,76.38967759720101,74.69692971514637,75.5219080405577,8600690
2024-01-12,75.11215474886156,76.60494826995235,74.82303220694767,75.25049819576905,3385030
2024-01-15,75.41484655940398,75.56579142376522,75.2180698033229,75.40939083424405,2374073
2024-01-16,76.05473984745967,77.64662476417855,74.92328556107186,76.40500110958888,1980310
2024-01-17,76.68949013980689,77.74329800084007,75.99458167019493,76.96012565421807,1884368
2024-01-18,76.93457405935985,78.11364703906503,75.89953766119118,76.5620003031449,6106658
2024-01-19,77.97403249295739,77.97403249295739,75.85107524231718,77.61303973428092,1532563
2024-01-22,76.35100294387865,77.92239372635805,76.35100294387865,76.73086678762667,6009633
2024-01-23,77.75911325795134,78.42051892241489,75.55261719158682,77.40936860756067,2117569
2024-01-24,77.62007980835777,78.81239545984516,76.79748623546645,77.51224482156262,2320740
2024-01-25,76.79188469799682,76.79188469799682,74.7940096593672,76.51038897973194,3030451
2024-01-26,73.99410495771643,75.16316589356227,72.85296307889375,74.02760996085551,2299432
2024-01-29,73.40254704812487,74.48566651072807,71.84884059334134,73.39110095104591,5209476
2024-01-30,75.11784915073596,76.2452471506217,73.27569629421507,75.12622829431477,8094310
2024-01-31,76.20742565752482,77.28864893284046,75.42364707039022,76.08047453854851,2353193
2024-02-01,73.53868562429736,75.10055786179589,72.02549649895212,73.80463971745081,2633649
2024-02-02,75.23672058272011,77.14277428266533,74.76367934820169,75.59202305502828,3012676
2024-02-05,73.05954043234902,73.80080725648637,72.40468665583549,73.20013597627398,4284559
2024-02-06,74.34726721338426,75.75173640210369,73.46614404207098,74.19540349559394,3027530
2024-02-07,73.3042558304503,74.51308054551164,72.46087483524833,73.52346349875147,6541183
2024-02-08,72.27498303165623,72.42202559026344,71.74975661804234,72.14985178805988,5799672
2024-02-09,72.69254980974067,72.69254980974067,71.28641516424527,72.35255643140295,1807163
2024-02-12,73.05444650090213,74.06292911244482,72.29171299646029,73.3523297871194,4241739
2024-02-13,72.91402980673992,74.2479942919054,71.36729366264093,72.78839549429469,6991247
2024-02-14,72.35527331281611,73.71915301272523,70.86308676769742,72.3959959017431,2552565
2024-02-15,74.51685236633882,75.73865748259652,73.34294531850671,74.2435305592087,2821749
2024-02-16,76.23527419730564,77.54508462677799,75.79740118046027,76.48219713178086,2510472
2024-02-19,75.9274400176673,76.7002834556374,75.17788841242178,75.7814652486212,2536922
2024-02-20,75.1994117979443,75.35007240134827,74.4606314397147,74.94600788629984,1419441
2024-02-21,74.94021365869419,75.32088791487247,74.36035371618472,74.60849368682719,1682586
2024-02-22,74.5448505041989,75.30009416899165,73.6736174838646,74.40849839800464,3398133
2024-02-23,73.46368940932608,73.76240578247402,72.86219253147456,73.46576499056007,6967722
2024-02-26,73.86221191203026,74.29716157782111,71.98787207542803,73.77526979262865,2405623
2024-02-27,73.98947967269783,74.87926000893042,72.62449983864337,73.71753202263164,2370523
2024-02-28,73.48265539185738,74.82013541407757,72.69742531659924,73.4308060857254,7654165
2024-02-29,72.63110593838995,74.79537182395602,71.85359743022259,72.97380034785448,1878287
2024-03-01,74.03017820952647,75.44192911934852,73.32909766135239,73.71251508733224,1424566
2024-03-04,73.28502987748836,74.37372126616822,72.25306047287278,73.14639788607825,2160266
2024-03-05,75.4888841223579,76.2366834854615,74.11977922943113,75.35587092320941,2346904
2024-03-06,75.44632426065903,76.9198557780337,74.65933914438268,75.66144855896799,1364465
2024-03-07,75.93873830981384,77.3399458801898,74.96600751001692,75.81827408850603,3066290
2024-03-08,76.2571023580089,76.69857247402473,74.44047202933973,76.33812427992586,5252544
2024-03-11,77.97970903351293,78.7517479114297,76.12974249222447,77.86195607935139,1718603
2024-03-12,77.0799004713502,79.03381798227419,76.12000448157985,77.38433584200251,3415345
2024-03-13,78.13118116048514,78.85273259062605,76.83046462487923,78.00804911774036,3984681
2024-03-14,78.9873231610986,79.78576193865717,77.31566434731094,78.59480989275085,3135527
2024-03-15,79.28963091365847,80.88553363953035,79.12138741210866,79.64947766485875,3587070
2024-03-18,79.85008297265026,79.96700146644352,78.58968215553568,79.47086850417189,3607998
2024-03-19,80.37913836366806,81.28523869848136,80.22010898746541,80.45403466521864,2177386
2024-03-20,80.17761004097461,80.65579836596794,78.84797590046716,79.88144682070752,6915606
2024-03-21,78.04314644967964,78.04314644967964,76.6957574867228,77.82338450862443,6100482
2024-03-22,75.73828089079636,75.88104639249163,75.13971291273138,75.68755791944663,5926567
2024-03-25,75.9658252808044,77.38638241747134,73.95318815756801,75.78511627032759,5426678
2024-03-26,76.9626961432794,77.30737520317965,74.91534071440056,76.67247887948506,1487355
2024-03-27,76.76347301322289,77.90637984837593,75.40724408519651,76.83712883777936,5194085
2024-03-28,76.93298359633779,77.74991367311053,75.96670927493224,77.06628270904035,4537109
2024-03-29,77.79966794986399,79.50526597591131,75.96004842694393,77.669499006928,1516230
